order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_category_name_english,customer_unique_id,customer_city,customer_state,total_payment,review_score
9751ad9e269564b0b79cc17a82fe06c4,7959004bf58fbac26939ec9b640f2379,delivered,2017-11-12 18:19:32,2017-11-14 03:50:32,2017-11-16 21:19:34,2017-11-23 14:58:25,2017-12-06,1,2d62078f4b87416a280931049a9d7cca,42bde9fef835393bb8a8849cb6b7f245,2017-11-22 03:50:32,59.0,16.85,brinquedos,toys,3cc2b0e3f6321ae48b4b5a92f7fa0af8,araraquara,SP,75.85,5.0
2736be66db18bfbfdc0c26012e80944b,d97a5aa33003b861353c6e579abd37bd,delivered,2018-01-09 14:03:17,2018-01-09 14:11:43,2018-01-19 21:58:01,2018-01-26 22:18:57,2018-02-06,1,c706d50b57c9e83293c2586d01f32445,7ecd59e5e20407131822c1a68ac59c1f,2018-01-17 14:11:43,49.99,16.92,papelaria,stationery,22ae472296b9bcc82fadf28f1568f4f8,itapevi,SP,66.91,5.0
a249134c21e6cc24928060768941584e,9c0dc29335ab059ac917c36e8ad57ee0,delivered,2018-02-11 14:27:27,2018-02-11 14:48:25,2018-02-15 20:33:29,2018-03-21 16:03:48,2018-03-14,2,eb13f07e760f0deb9bde498ef4c5d585,b2479f944e1b90cf8a5de1bbfde284d6,2018-02-15 14:48:25,35.99,16.11,cama_mesa_banho,bed_bath_table,69d6764ac70e1f490d29a9a7d26160be,porto alegre,RS,104.2,1.0
9ee8c4e95442d267ec52b5c452928131,bb385eba2380679c7a9f02ca9b339d5b,delivered,2017-05-12 20:41:40,2017-05-16 03:42:44,2017-05-16 16:02:11,2017-05-22 13:39:48,2017-05-31,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-05-23 03:42:44,89.9,12.13,cama_mesa_banho,bed_bath_table,9ee33087e418c452ee891e842f44bee6,sao paulo,SP,102.03,4.0
34a9a98676d240a885b690f92ef1b430,ee5d17d6f2cc680e2a43b6751e6ac93e,delivered,2018-02-04 15:29:34,2018-02-05 11:35:48,2018-02-06 19:26:47,2018-02-19 22:57:07,2018-03-01,1,a1efe4a86746c22541813e22e1d23e33,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-09 11:35:48,169.9,16.82,cama_mesa_banho,bed_bath_table,74d1a8720681a24813147f548b68a81f,bauru,SP,186.72,5.0
d406a26fc052b4d9907a40ee3a59e273,330082408728ef2455e41d8d17e0cca4,delivered,2017-06-19 10:22:57,2017-06-21 11:35:12,2017-06-26 15:52:04,2017-06-27 15:08:31,2017-07-07,1,1eaf224c19e07b6e50bf0119eea1dd26,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-27 11:35:12,99.9,13.72,cama_mesa_banho,bed_bath_table,248404abab47fbd3122bb69e15760c87,votorantim,SP,113.62,5.0
34276839abbc2d596eb36540d36c624c,6968ea6ff6368619de4d031a15d5c9a6,delivered,2017-10-04 23:02:21,2017-10-04 23:14:17,2017-10-05 18:37:19,2017-10-20 16:18:59,2017-11-09,1,83b00325c13c44245b2c3a2befa62a0e,ad781527c93d00d89a11eecd9dcad7c1,2017-10-10 23:14:17,159.99,57.79,bebes,baby,8051546e4730145100f73eb919000a81,osorio,RS,217.78,5.0
8458aabbdd88fb4ce4d936dc46fb1024,ef4a9733eb74af52637ca25f6d41b0d4,delivered,2017-08-29 13:42:59,2017-08-29 13:55:22,2017-08-30 13:11:37,2017-09-11 17:03:07,2017-09-13,1,bbd4255403b6c3c76836ba1c957b73c9,134a288e7de827ec5ec62e3ec9c3a295,2017-09-06 13:55:22,10.0,7.78,eletronicos,electronics,be0822af11abf8595c27107c0b83438e,sao paulo,SP,17.78,5.0
3cd3f3794a6d2adae68996a620bfb813,c7b0aa8f130eb64ddf65a2ea8dba85be,delivered,2017-06-20 11:36:56,2017-06-21 11:45:14,2017-06-22 12:42:44,2017-06-23 10:46:35,2017-07-04,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-06-28 11:45:14,59.99,7.78,beleza_saude,health_beauty,5eeb8705e59bdc27e7ff8cfdd3cc4012,sao paulo,SP,67.77,5.0
28fac8432e4ac40170eeb057fc4c138f,062a227b89b45c5b9bbc9c41a8590e32,delivered,2018-02-17 14:07:42,2018-02-17 14:26:44,2018-02-20 22:50:22,2018-03-08 23:53:35,2018-03-09,1,4cb6e86e1328e77e20b5f90771683cbe,c3867b4666c7d76867627c2f7fb22e21,2018-02-22 13:26:44,104.0,13.75,esporte_lazer,sports_leisure,e6f10d37b6e31dc71fc68263c9a0ef0d,sao paulo,SP,117.75,5.0
1b27045ffd0c3cc49c737c6ec7c4756a,01e2dee0a2e7464a701d0c480225501c,delivered,2018-03-26 22:18:49,2018-03-26 22:30:12,2018-03-27 18:14:31,2018-04-02 20:58:26,2018-04-18,2,0bbdc963004d9b2fd3427ee3c5ae3608,06df0c10d34e459d9672bc77388742eb,2018-04-01 22:30:12,299.0,15.21,esporte_lazer,sports_leisure,36def45e1f60582815cbf52cf3c33b1f,campinas,SP,628.42,5.0
27943171ad2f4d49d8ad2df967b6c8be,27f6af0c81fab95708eeab76326d4b4f,delivered,2017-03-23 15:31:03,2017-03-23 15:43:45,2017-03-24 07:33:39,2017-04-03 14:22:48,2017-04-13,1,9af9fb5e25c1c09f035e01b7936f6c6e,aafe36600ce604f205b86b5084d3d767,2017-03-29 15:43:45,89.9,15.84,bebes,baby,5b518776add29ced401d66c76d3f4b47,atibaia,SP,105.74,4.0
ff0b6187cf7193bed62f8974ee957d5f,07fcbc2e9b0e4d8b1f9698560ee91a16,delivered,2018-01-17 22:34:38,2018-01-17 22:50:04,2018-01-19 03:09:56,2018-01-23 19:02:54,2018-02-16,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-01-25 22:50:04,89.99,16.39,beleza_saude,health_beauty,4bbc3672e57d465b08ca771be0844ce1,barroso,MG,106.38,1.0
47106caf7707ccc0552581877874349f,73c65731f86095845be2da68f658284d,delivered,2018-08-11 11:01:19,2018-08-11 11:15:12,2018-08-15 13:55:00,2018-08-17 21:42:01,2018-08-28,1,1efd84ba20d23186f576a37baf64ae9d,762fafdaa57a532ee0119731697579dd,2018-08-14 11:15:12,24.5,12.83,cool_stuff,cool_stuff,15a52a044cbf18c87283f8c460ad5ccf,ibiuna,SP,37.33,5.0
241c2b89490a7f6f12808716cd51c45c,df1ff2ee71213d4b45436b9112ef71ec,delivered,2017-11-26 23:03:58,2017-11-28 03:23:46,2017-11-29 20:44:53,2017-12-13 18:58:37,2018-01-02,1,35535e9b73528a87eb39b134a72a6544,4e922959ae960d389249c378d1c939f5,2017-12-07 03:23:46,270.0,18.33,informatica_acessorios,computers_accessories,89e01d672c0a04d18ed2cc070fbc842e,dom aquino,MT,288.33,3.0
36c3bf59155e236837a7044dc3821b1a,e28a2cddec01873acb71884810975673,delivered,2017-04-23 17:28:18,2017-04-23 17:42:14,2017-04-24 12:05:40,2017-05-04 11:33:40,2017-05-18,1,22d371a03788bba3e56df85011a9e392,4e922959ae960d389249c378d1c939f5,2017-05-03 17:42:14,59.95,11.03,eletronicos,electronics,0e620ddd3ff680344ba57ec7a0c6a4e6,embu das artes,SP,70.98,5.0
1f040a56df747205ee9e9a9cd8003877,dca1cedba0ec12fa1079b8f50f0cd16a,delivered,2017-05-15 00:18:42,2017-05-16 03:35:31,2017-05-16 14:05:08,2017-05-19 11:13:58,2017-06-06,1,571f10e82bf565790b3fa563cbd6b716,6edacfd9f9074789dad6d62ba7950b9c,2017-05-22 03:35:31,24.9,14.1,moveis_decoracao,furniture_decor,8537fc70ed0482fbabe873dade8bf864,porto alegre,RS,39.0,5.0
c3cc6a266e4c55bcf3f8d72556617cf8,4cef903992d3e9ed29973815ddfe3e95,delivered,2017-11-04 21:28:42,2017-11-05 21:26:32,2017-11-10 21:18:52,2017-11-16 15:58:47,2017-12-06,1,167b4b8c4bd0c401bea62f5e050d70a4,25c5c91f63607446a97b143d2d535d31,2017-11-21 21:26:32,149.87,16.81,informatica_acessorios,computers_accessories,340eb5fa89140c45f5be0a7a4cbb571b,sao paulo,SP,166.68,5.0
6b37f541eb6753f5383147a84d419d11,864fd7d2112ae79ef1095208edb6372b,delivered,2017-06-02 21:52:23,2017-06-02 22:05:11,2017-06-06 09:43:25,2017-06-19 19:45:47,2017-07-06,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-06-08 22:05:11,59.99,16.89,beleza_saude,health_beauty,5c117c579cb98a9c6c50e1301a349f3a,feira de santana,BA,76.88,1.0
74da1d033cecf62865d267673aeec395,b89e9470ac0765974182763a36b3509c,delivered,2017-07-14 09:48:58,2017-07-14 10:03:50,2017-07-14 20:37:51,2017-07-21 17:54:27,2017-08-09,1,72172e982e8b92155069e4201c92c0bb,e9779976487b77c6d4ac45f75ec7afe9,2017-07-20 10:03:50,29.49,20.31,esporte_lazer,sports_leisure,0c95f9d075d059aa3cf7bc215d5ba259,ijui,RS,190.25,5.0
3b0e5a99d50a2371dc4f0dfbaf0a2a76,8b7c60182e9c5c71d17d54ac97b0fa02,delivered,2018-02-17 22:49:04,2018-02-17 23:06:51,2018-02-20 03:53:23,2018-04-12 11:12:00,2018-03-14,1,04e8d74439cda81827c2cff9f165f4c5,821fb029fc6e495ca4f08a35d51e53a5,2018-02-21 22:06:51,230.0,26.45,esporte_lazer,sports_leisure,10039eb24369710f43ec8666feb6b5ad,tres lagoas,MS,256.45,1.0
b35b7430e23fa9b3ef7dee8daadacb75,abb9325afb2095a76844fa08d71109bb,delivered,2017-06-02 11:10:09,2017-06-02 11:23:03,2017-06-02 14:16:07,2017-06-12 13:05:54,2017-06-27,1,b78e60782639ac84cb18289231041577,0ea22c1cfbdc755f86b9b54b39c16043,2017-06-08 11:23:03,34.9,14.1,fashion_bolsas_e_acessorios,fashion_bags_accessories,6ab204b2ec892166b54a2821852e7c75,sao paulo,SP,49.0,5.0
c1aee3898c27b4b86706a7a0259efd19,eb2a5bfb253eddfafaf07ae743a90b05,delivered,2017-11-21 10:29:16,2017-11-23 02:47:36,2017-11-28 20:59:17,2017-12-20 12:47:02,2017-12-06,1,4256cf575577f02e6c98d452ad40fa63,244c2f1bff6afe1f2eaf9bfe9b2aed38,2017-12-04 02:47:36,99.0,32.93,moveis_decoracao,furniture_decor,fb22cab15a8656528c3d36648860c9bc,sao paulo,SP,395.79,4.0
f43fb0871c1cce25de31e9cc5732699f,89293535456fbe748a2d9b0e392c51db,delivered,2017-11-23 18:15:17,2017-11-23 20:13:50,2017-11-24 19:41:59,2017-11-27 16:38:49,2017-12-07,1,f4d705aa95ccca448e5b0deb6e5290ba,da8622b14eb17ae2831f4ac5b9dab84a,2017-11-29 20:13:50,24.9,9.09,cama_mesa_banho,bed_bath_table,f1d66fe354db4b61b1e3e4a02a38a7e7,sao paulo,SP,33.99,3.0
964d7960d6a2fad0dbe19f9365bfac2d,bcedc39b5161851e34292ddb63cee414,delivered,2018-07-24 09:46:25,2018-07-24 11:24:22,2018-07-24 14:55:00,2018-07-27 18:36:39,2018-08-07,1,6d97e5cb4df5111845c6aaafba7111ca,88cf19ec1fc2c58f161aee259d57142c,2018-07-30 11:24:22,134.99,13.61,eletrodomesticos,home_appliances,63dfbd8f45b63fcf5c5aa1f023209592,santo andre,SP,148.6,4.0
8c4e6faa1d8e601c6d90c6ac2ad3c1db,056827462dbbffcc91782f742346c169,delivered,2018-01-26 17:16:34,2018-01-26 17:39:18,2018-01-29 22:19:08,2018-02-03 03:49:26,2018-02-14,1,87d780fa7d2cf3710aa02dc4ca8db985,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-01 17:31:57,109.9,12.47,cama_mesa_banho,bed_bath_table,39a5526d941c34f4d1afaff6c3cceead,sao lourenco da serra,SP,122.37,4.0
8f8634cbfb1b971fbea53d83c59105b0,6208d45dfab61d93d63c82f085d7617d,delivered,2018-01-10 20:41:45,2018-01-10 20:50:39,2018-01-11 23:39:17,2018-01-19 22:18:29,2018-02-02,1,e03102efbc2229024c89be731f0aedcb,2c9e548be18521d1c43cde1c582c6de8,2018-01-16 20:50:39,39.9,16.11,papelaria,stationery,92bed6ff4d53aed3ae8d1c28c07f82ae,juiz de fora,MG,112.02,4.0
7c689ae40b6502d8b9f54441709cbe76,03763b8972b5dc67dd9adbafa0256e16,delivered,2018-01-28 19:34:50,2018-01-28 19:59:13,2018-01-30 19:58:26,2018-02-06 16:13:02,2018-02-26,1,c5b72065154ec27c2d1ed8a654c3348f,b33e7c55446eabf8fe1a42d037ac7d6d,2018-02-01 19:59:13,190.83,16.09,relogios_presentes,watches_gifts,9b24b12d934da66967828f603b8a1654,ribeirao das neves,MG,206.92,5.0
f489949dbe23cf9313deb342913ece0c,6f241d5bbb142b6f764387c8c270645a,delivered,2018-05-10 18:46:19,2018-05-11 09:40:13,2018-05-11 13:53:00,2018-05-21 16:49:52,2018-06-06,1,066bbc3a1363adc4d73e093aefd9363a,d03698c2efd04a549382afa6623e27fb,2018-05-16 09:10:27,1360.02,76.44,informatica_acessorios,computers_accessories,be74c431147c32ab2d7c7cef5e4a995f,caxias do sul,RS,1436.46,5.0
